filename,age,gender,pitch,intensity,spectral_centroid,spectral_bandwidth,zero_crossing_rate,mean_mfccs,std_mfccs,age_integer
cv-valid-test/sample-003735.mp3,fourties,male,1781.4991455078125,0.03900236636400223,2264.148855290347,1699.0254244100713,0.07538182987189442,"[-416.68182373046875, 115.92789459228516, -34.10000991821289, -2.4037539958953857, 11.817537307739258, -7.633450984954834, -1.8510442972183228, -9.69789981842041, -12.886797904968262, -10.2135591506958, -13.416206359863281, -4.062121868133545, -2.8984808921813965]","[136.5620574951172, 86.78923034667969, 51.23699951171875, 28.53093147277832, 23.682504653930664, 17.566558837890625, 17.860441207885742, 9.533730506896973, 11.441478729248047, 12.350630760192871, 11.089129447937012, 9.478067398071289, 8.884881973266602]",45
cv-valid-test/sample-003743.mp3,twenties,male,1740.0089111328125,0.015206190757453442,2848.093447946543,2543.209958044843,0.10559925835253456,"[-555.6907958984375, 128.5800018310547, 0.3747310936450958, 19.825040817260742, 18.05167007446289, 2.0355985164642334, -10.360939979553223, 1.2137645483016968, 7.339457988739014, -11.901005744934082, -11.949556350708008, -4.177400588989258, -6.8846540451049805]","[133.2573699951172, 96.56645202636719, 36.55168151855469, 41.4182014465332, 35.152862548828125, 19.895923614501953, 23.403907775878906, 12.879491806030273, 14.710332870483398, 15.230860710144043, 14.763927459716797, 8.678350448608398, 10.761759757995605]",25
cv-valid-test/sample-003750.mp3,fourties,male,1388.57275390625,0.06939169019460678,2182.367562525658,2130.937015900034,0.06086039506528418,"[-348.57672119140625, 124.4303970336914, -0.45241329073905945, 10.572539329528809, 19.16741371154785, 14.100398063659668, 3.028620719909668, -5.005627155303955, -5.920145511627197, -9.572691917419434, -17.89740562438965, -13.594268798828125, 1.2973084449768066]","[103.64574432373047, 79.4515380859375, 35.07453918457031, 33.38182830810547, 28.71702003479004, 24.4995059967041, 19.093017578125, 15.215696334838867, 15.493006706237793, 16.305458068847656, 17.149385452270508, 13.469939231872559, 12.629209518432617]",45
cv-valid-test/sample-003754.mp3,twenties,male,1520.340087890625,0.04003811627626419,3326.578392989627,2816.465493860002,0.11165623755971338,"[-447.6840515136719, 96.8005599975586, 20.367708206176758, 35.163814544677734, -8.610879898071289, 4.832866191864014, -10.166826248168945, 0.2631957530975342, -12.119646072387695, -9.70999813079834, -1.328773021697998, -5.108592987060547, -8.752511024475098]","[132.1775360107422, 96.64974975585938, 38.364891052246094, 42.709896087646484, 39.147953033447266, 29.138614654541016, 23.11409568786621, 16.40419578552246, 16.324148178100586, 14.069257736206055, 10.249544143676758, 12.354825973510742, 12.08399772644043]",25
cv-valid-test/sample-003759.mp3,thirties,male,1566.2548828125,0.08632062375545502,3385.2728397983683,3484.42583432174,0.09466873972039473,"[-336.4597473144531, 115.35128784179688, 3.119144916534424, 14.174949645996094, 16.405908584594727, 35.17905044555664, -10.705656051635742, 5.4947943687438965, -0.6841257810592651, -9.409616470336914, -8.23636531829834, 4.314741134643555, 6.539612293243408]","[112.05247497558594, 69.49437713623047, 44.52420425415039, 25.045793533325195, 29.836658477783203, 24.640275955200195, 18.61601448059082, 12.304439544677734, 14.355939865112305, 12.285719871520996, 14.808611869812012, 10.581966400146484, 9.220502853393555]",35
cv-valid-test/sample-003761.mp3,twenties,female,1780.675537109375,0.04406961053609848,3193.166586184216,2201.7866676194144,0.11482234926007556,"[-417.7196960449219, 106.23693084716797, -22.906400680541992, 12.051337242126465, -0.09689092636108398, 14.056775093078613, -4.169093132019043, -30.644269943237305, -12.032583236694336, -4.146590709686279, -10.268133163452148, -3.352266550064087, -1.9840087890625]","[115.51229858398438, 91.31075286865234, 44.44572830200195, 36.810935974121094, 33.356788635253906, 19.124216079711914, 18.722660064697266, 19.25398063659668, 15.759648323059082, 12.453422546386719, 11.979718208312988, 12.807086944580078, 12.016843795776367]",25
cv-valid-test/sample-003777.mp3,thirties,female,1249.3658447265625,0.08889457583427429,2166.294967478594,2761.9128552233065,0.043904318738339554,"[-303.593994140625, 151.854736328125, 1.7363511323928833, 10.461955070495605, 1.5271763801574707, 22.43840789794922, -8.15895938873291, 13.695563316345215, -2.205500364303589, 0.1516132652759552, 19.536245346069336, 8.208375930786133, -7.567221641540527]","[87.6581039428711, 50.53510665893555, 28.10053825378418, 27.74479103088379, 21.389446258544922, 18.03141212463379, 20.97870635986328, 14.203472137451172, 15.89310073852539, 16.513031005859375, 13.060471534729004, 9.848282814025879, 17.580703735351562]",35
cv-valid-test/sample-003778.mp3,twenties,male,1633.9241943359375,0.038908571004867554,3504.8574074325325,2969.4664864316883,0.10192840803349876,"[-419.986328125, 69.88533020019531, -12.961722373962402, 46.30851745605469, 5.941948413848877, 3.3012685775756836, -8.24880313873291, 1.3171141147613525, -4.601024627685547, -9.802505493164062, -2.0776705741882324, -6.222731590270996, -6.26556396484375]","[147.5605926513672, 75.72042083740234, 39.53446578979492, 48.68905258178711, 28.230361938476562, 18.097789764404297, 20.24300193786621, 12.350727081298828, 13.584065437316895, 12.646889686584473, 11.56490421295166, 10.707597732543945, 8.676255226135254]",25
cv-valid-test/sample-003786.mp3,twenties,male,1428.1790771484375,0.03070673905313015,3713.6841458992144,3032.3272993809455,0.12919237140025042,"[-467.0347900390625, 80.8156967163086, -13.514859199523926, 7.145802974700928, 3.988631010055542, -7.909290313720703, 7.839828968048096, -4.801582336425781, -13.241050720214844, -5.9265899658203125, -12.256478309631348, -7.146859169006348, 0.22918206453323364]","[126.32246398925781, 85.11647033691406, 38.599090576171875, 21.10866355895996, 13.480583190917969, 17.9619083404541, 13.389532089233398, 9.920578002929688, 16.13865089416504, 10.214709281921387, 14.543824195861816, 9.557940483093262, 8.463263511657715]",25
cv-valid-test/sample-003790.mp3,twenties,male,1895.93994140625,0.005052134394645691,3280.2175067575035,2393.896104582562,0.1339273368362832,"[-617.19189453125, 120.86407470703125, -29.63709259033203, 13.521485328674316, 23.060462951660156, -4.199257850646973, 4.295992851257324, -3.6842002868652344, -2.7396597862243652, 2.8261022567749023, -7.723340034484863, 1.2887394428253174, 5.243544101715088]","[137.1016845703125, 92.6925277709961, 52.68437576293945, 32.56277084350586, 28.12248992919922, 19.986268997192383, 25.24686622619629, 12.095064163208008, 10.810640335083008, 15.638900756835938, 12.023919105529785, 10.627684593200684, 11.419127464294434]",25
cv-valid-test/sample-003792.mp3,twenties,male,1963.4503173828125,0.057433463633060455,4219.888652659928,3216.9818110956608,0.15157121930803572,"[-373.3997497558594, 77.97760772705078, -20.907272338867188, 15.300376892089844, 12.296353340148926, -2.2750635147094727, -10.541960716247559, 7.363731861114502, -8.79177188873291, -7.606306552886963, 2.33203387260437, -4.715315818786621, -5.4147233963012695]","[149.28660583496094, 95.90898895263672, 33.06480407714844, 35.850311279296875, 26.746562957763672, 17.98781967163086, 17.812747955322266, 15.07373332977295, 14.043790817260742, 14.128949165344238, 8.668673515319824, 12.041913032531738, 11.497567176818848]",25
cv-valid-test/sample-003794.mp3,twenties,male,1109.3828125,0.042372047901153564,2603.307970601306,3037.8425086522975,0.048716947115384615,"[-405.3952941894531, 137.51632690429688, 15.051319122314453, 25.404308319091797, 8.371099472045898, 13.943159103393555, -8.085922241210938, 1.9307241439819336, 5.576210021972656, 3.547314405441284, 2.7799806594848633, -5.888107776641846, 4.207024097442627]","[132.10792541503906, 77.0477066040039, 33.961544036865234, 37.256927490234375, 18.78607749938965, 17.601823806762695, 18.264659881591797, 13.196711540222168, 12.25106430053711, 13.22610855102539, 12.461729049682617, 11.558120727539062, 8.510241508483887]",25
cv-valid-test/sample-003827.mp3,fifties,male,1590.121337890625,0.011102753691375256,3210.1622026063687,2941.4024319180016,0.08704616848841555,"[-479.7051696777344, 116.45853424072266, -14.575824737548828, 27.278173446655273, -3.58835768699646, 3.6708896160125732, -10.723027229309082, -7.917057991027832, 2.4103825092315674, -10.891364097595215, -8.422141075134277, 3.7299115657806396, -1.1462513208389282]","[91.77254486083984, 66.7532730102539, 30.874353408813477, 31.99987030029297, 22.210201263427734, 14.423575401306152, 19.84422492980957, 11.975335121154785, 9.85817813873291, 14.071695327758789, 12.271578788757324, 8.85367488861084, 9.45760440826416]",55
cv-valid-test/sample-003835.mp3,twenties,male,1818.416015625,0.014397826977074146,3557.7438247888035,2529.2346314727633,0.1316787109375,"[-538.0045166015625, 89.09602355957031, -31.64516258239746, 5.63598108291626, -14.868392944335938, -11.542396545410156, 13.724549293518066, -8.95690631866455, -11.431106567382812, -4.883593559265137, -12.25318717956543, -5.11057186126709, 1.8881497383117676]","[147.96304321289062, 88.73697662353516, 47.67953109741211, 28.948644638061523, 25.210491180419922, 18.505273818969727, 19.2891788482666, 14.865473747253418, 12.767827033996582, 9.410038948059082, 15.595010757446289, 9.46457576751709, 7.5471978187561035]",25
cv-valid-test/sample-003838.mp3,thirties,male,1573.404541015625,0.04248825088143349,2658.070721318434,2526.3606029157513,0.06856418598024316,"[-473.6499328613281, 89.38691711425781, 7.39620304107666, 25.79621696472168, 23.114349365234375, 11.05848217010498, 3.585120439529419, -1.8502748012542725, -7.227058410644531, -4.695743083953857, 1.2730599641799927, -2.9333207607269287, -1.6907211542129517]","[110.8046646118164, 89.08539581298828, 37.82666015625, 30.397418975830078, 30.17971420288086, 19.443368911743164, 12.167593002319336, 15.107870101928711, 13.72083854675293, 11.627758979797363, 11.098528861999512, 9.859649658203125, 9.176457405090332]",35
cv-valid-test/sample-003848.mp3,fourties,male,1150.65966796875,0.18562309443950653,2685.9827979629276,3004.2310842259544,0.06200052897135417,"[-216.0454559326172, 141.80174255371094, -12.732542037963867, 52.948795318603516, -12.313594818115234, 28.21375274658203, 5.1933979988098145, -0.8716910481452942, 6.8621602058410645, -8.55678939819336, 9.037054061889648, -5.058101177215576, 0.7784252166748047]","[115.6749267578125, 48.98754119873047, 35.37641906738281, 29.57611656188965, 16.904634475708008, 18.405488967895508, 13.465909957885742, 10.56225872039795, 11.265721321105957, 13.008654594421387, 9.602030754089355, 11.747589111328125, 12.001766204833984]",45
cv-valid-test/sample-003857.mp3,fifties,male,1734.07080078125,0.0648561343550682,2783.1403053196514,2482.678689946648,0.08207632211538461,"[-315.0256652832031, 97.25594329833984, -18.440759658813477, 22.372892379760742, 1.4351564645767212, 5.985260486602783, -15.135045051574707, -5.997683048248291, 3.8308401107788086, -17.043466567993164, 5.608274459838867, 0.2954734265804291, -8.180740356445312]","[119.29499816894531, 71.57969665527344, 44.5110969543457, 29.6940975189209, 28.084064483642578, 22.370512008666992, 18.695079803466797, 13.421182632446289, 10.794793128967285, 16.601289749145508, 11.924055099487305, 9.002240180969238, 13.049233436584473]",55
cv-valid-test/sample-003858.mp3,sixties,male,1909.653076171875,0.04073864594101906,2749.9797955118165,2362.4015884214487,0.0925262451171875,"[-455.00244140625, 91.36860656738281, -11.673018455505371, 19.97576332092285, 10.825233459472656, 6.222019672393799, 6.4141740798950195, -3.948354721069336, 3.749885082244873, -7.178370475769043, -10.986493110656738, -0.9239227175712585, -9.491134643554688]","[134.83213806152344, 84.46771240234375, 40.10771560668945, 35.23777770996094, 27.088634490966797, 27.648658752441406, 17.0014591217041, 21.797832489013672, 11.495462417602539, 14.554847717285156, 11.564769744873047, 9.712128639221191, 10.790657043457031]",65
cv-valid-test/sample-003868.mp3,twenties,male,1723.9840087890625,0.029663659632205963,5516.088125520496,2967.5609536883844,0.2073987065529337,"[-488.8343505859375, 70.64710998535156, 4.3931169509887695, 22.342227935791016, 19.207500457763672, 5.8384690284729, -18.204570770263672, 1.0356677770614624, -1.3939224481582642, -7.07517147064209, -2.506500005722046, -4.6154279708862305, 2.5640106201171875]","[121.25116729736328, 88.90159606933594, 31.483522415161133, 41.76911926269531, 30.839426040649414, 15.156460762023926, 24.86110496520996, 14.889020919799805, 15.411123275756836, 14.30803108215332, 10.955545425415039, 13.934785842895508, 9.65804672241211]",25
cv-valid-test/sample-003869.mp3,fourties,female,1857.7955322265625,0.0749351754784584,4718.479907158261,3052.567999112179,0.1567168445121951,"[-335.4967346191406, 85.34075927734375, -24.926359176635742, 35.85026550292969, 13.13623046875, 15.144340515136719, -27.44639778137207, 7.155001163482666, -12.726571083068848, -9.386204719543457, -2.8332295417785645, -9.133967399597168, -3.1787526607513428]","[130.1744384765625, 102.21185302734375, 42.66792678833008, 49.39270782470703, 42.138362884521484, 25.824251174926758, 27.715953826904297, 16.76582908630371, 14.301562309265137, 17.83873176574707, 11.806123733520508, 11.231335639953613, 12.746012687683105]",45
cv-valid-test/sample-003877.mp3,fourties,male,1004.710693359375,0.07202054560184479,3085.7811880905147,3333.8440979234724,0.07694089480550284,"[-358.51092529296875, 120.6116943359375, 20.58884620666504, -4.19840145111084, -5.27769136428833, 22.804914474487305, 0.7017006874084473, -4.3124237060546875, -13.113550186157227, -8.603263854980469, 0.509996771812439, -6.493209362030029, -1.7333766222000122]","[119.66586303710938, 86.2548599243164, 23.995946884155273, 24.78120994567871, 21.036775588989258, 21.86570167541504, 12.063037872314453, 12.233561515808105, 15.363107681274414, 11.901627540588379, 8.859004020690918, 9.859045028686523, 7.877238750457764]",45
cv-valid-test/sample-003887.mp3,twenties,male,1520.2381591796875,0.025404157117009163,2877.388359729625,2727.7153290213096,0.0750677330760095,"[-436.7122802734375, 102.15410614013672, -19.4693660736084, 29.57611083984375, -2.882377862930298, 8.520987510681152, -3.23146915435791, 1.5893009901046753, 4.297118186950684, -6.394604206085205, -7.232504367828369, -11.565640449523926, -3.078371524810791]","[114.26063537597656, 43.23129653930664, 48.73504638671875, 33.72795867919922, 23.58544158935547, 17.79617691040039, 25.980079650878906, 16.981889724731445, 8.947338104248047, 15.027854919433594, 11.14943790435791, 13.735184669494629, 11.049134254455566]",25
cv-valid-test/sample-003907.mp3,twenties,male,1795.166748046875,0.04383460432291031,3566.9891188973434,3242.554355770707,0.11700072575136612,"[-426.43731689453125, 93.53398132324219, -21.395536422729492, 9.838698387145996, -5.203521728515625, 4.515275955200195, -12.139338493347168, 0.6402530670166016, -8.654379844665527, -6.318302154541016, -1.788075566291809, -2.497514247894287, -2.9513933658599854]","[189.31878662109375, 84.94817352294922, 34.07536697387695, 21.31153106689453, 19.26289939880371, 17.383495330810547, 16.279804229736328, 8.311201095581055, 10.731900215148926, 11.410633087158203, 7.237091064453125, 8.145956993103027, 10.479320526123047]",25
cv-valid-test/sample-003914.mp3,thirties,female,1833.638427734375,0.01438920944929123,4020.565996556782,3757.575114795328,0.1359075730846774,"[-479.1264343261719, 103.672119140625, -11.83639907836914, 21.134803771972656, -7.555261135101318, 19.125473022460938, -16.2498836517334, 0.4593028426170349, -14.035860061645508, -2.765573501586914, -15.560118675231934, -4.972607135772705, -6.594910144805908]","[96.52403259277344, 63.073062896728516, 34.10838317871094, 27.482601165771484, 22.731779098510742, 14.975263595581055, 15.428397178649902, 10.342896461486816, 11.17086124420166, 9.773186683654785, 10.527188301086426, 6.914237976074219, 9.340807914733887]",35
cv-valid-test/sample-003915.mp3,fifties,male,1681.4930419921875,0.0618063248693943,3997.11093710569,4037.528934016878,0.11178398923755187,"[-341.28973388671875, 90.92703247070312, 12.793906211853027, 43.423095703125, 20.37812042236328, 35.906982421875, -15.983214378356934, 9.659098625183105, -2.3578813076019287, 0.10948716104030609, -4.225531578063965, -3.102038621902466, 7.4454731941223145]","[72.1915283203125, 45.763484954833984, 31.680070877075195, 22.439098358154297, 25.325836181640625, 18.81266212463379, 18.759601593017578, 12.232629776000977, 11.10604476928711, 12.23646068572998, 12.988691329956055, 10.836009979248047, 11.425199508666992]",55
cv-valid-test/sample-003927.mp3,twenties,male,1593.62841796875,0.06772865355014801,1956.066604450208,1585.961114114747,0.06520231989503816,"[-373.4625549316406, 167.0316162109375, -25.365432739257812, 20.92919158935547, 19.85346031188965, -0.03552898392081261, 8.530974388122559, -0.2612292468547821, 9.275074005126953, -5.819337368011475, -20.017702102661133, -0.017870429903268814, -5.291626930236816]","[108.36643981933594, 92.18108367919922, 50.763633728027344, 43.71882247924805, 25.934263229370117, 22.422195434570312, 23.418033599853516, 19.318044662475586, 16.392154693603516, 14.039563179016113, 14.392131805419922, 12.515878677368164, 9.472630500793457]",25
cv-valid-test/sample-003937.mp3,fourties,female,1565.0098876953125,0.057983774691820145,3429.85699285274,3067.818936528465,0.0982421875,"[-372.6015319824219, 106.8340835571289, -0.6286361813545227, 42.43916320800781, -5.920128345489502, 21.860889434814453, -11.645120620727539, -5.383127212524414, -17.756620407104492, -6.625809192657471, 2.4565937519073486, 4.065165996551514, -1.578184962272644]","[121.94853210449219, 83.8572769165039, 49.87580108642578, 42.39398193359375, 32.79685592651367, 30.51308250427246, 20.267261505126953, 17.040674209594727, 17.999441146850586, 14.821191787719727, 12.52773380279541, 13.66634750366211, 12.071000099182129]",45
cv-valid-test/sample-003940.mp3,fourties,male,1394.0455322265625,0.030975058674812317,2594.751683284456,2641.1461763198554,0.06740751720610119,"[-428.599853515625, 79.53163146972656, 21.371633529663086, 25.178129196166992, 6.853416919708252, -9.776344299316406, -6.781017303466797, 1.445110559463501, 4.953341007232666, -3.5603556632995605, -8.610127449035645, -6.762426376342773, 0.3472529947757721]","[93.24877166748047, 75.34375, 37.993106842041016, 28.377912521362305, 13.909759521484375, 16.883352279663086, 13.907341003417969, 12.242924690246582, 8.23831558227539, 12.397883415222168, 13.1176176071167, 11.047226905822754, 8.48508358001709]",45
cv-valid-test/sample-003942.mp3,fifties,female,1945.6434326171875,0.06822969019412994,2279.5452838424962,1733.3414539638952,0.08077863791793313,"[-415.3140563964844, 97.68175506591797, -30.770992279052734, -0.7843747735023499, 5.9355950355529785, -17.544164657592773, -3.528515577316284, -1.8270297050476074, -1.9810280799865723, 2.9688732624053955, -4.729956150054932, -2.652299642562866, -6.716655254364014]","[136.57167053222656, 77.53097534179688, 55.83369064331055, 33.20962905883789, 27.82194709777832, 28.299102783203125, 27.461992263793945, 19.182615280151367, 17.28839111328125, 17.857776641845703, 12.524158477783203, 13.418195724487305, 12.492095947265625]",55
cv-valid-test/sample-003943.mp3,twenties,male,1460.60302734375,0.03367658331990242,2051.5717485357873,2249.32268368217,0.06253314126131222,"[-440.981689453125, 132.69790649414062, 21.696029663085938, 30.018775939941406, 22.0922908782959, -4.027007579803467, -7.115471839904785, 10.187378883361816, 8.892644882202148, -6.881861686706543, -1.1628848314285278, 1.8896371126174927, -1.6064367294311523]","[118.55477142333984, 80.70182800292969, 40.9421501159668, 25.670888900756836, 21.135225296020508, 19.304006576538086, 24.08418083190918, 13.750299453735352, 11.895962715148926, 13.836706161499023, 10.916175842285156, 8.393670082092285, 7.032076835632324]",25
cv-valid-test/sample-003956.mp3,thirties,male,1344.575927734375,0.026961632072925568,2220.1112226619252,2349.3927513125477,0.060214642396907214,"[-483.3910827636719, 117.37181091308594, 2.780355215072632, 30.354530334472656, -6.516929626464844, 6.257652759552002, 6.543598175048828, -1.7201138734817505, 4.6350250244140625, -5.049531936645508, -8.354893684387207, -1.638571858406067, 4.718993663787842]","[142.54998779296875, 72.01466369628906, 42.493377685546875, 36.91122817993164, 17.568838119506836, 17.586400985717773, 10.099100112915039, 14.057219505310059, 9.871537208557129, 12.682182312011719, 13.30256462097168, 11.324926376342773, 11.003205299377441]",35
cv-valid-test/sample-003966.mp3,fifties,male,1781.544921875,0.07927250862121582,3451.43727825158,2814.611549266571,0.1101400149559194,"[-334.7713317871094, 112.77449798583984, -14.017727851867676, 30.407676696777344, 2.2147278785705566, 20.83539581298828, 6.8761396408081055, 14.611159324645996, -1.1000131368637085, -2.8353652954101562, 3.8060076236724854, 0.7194889783859253, -1.9645605087280273]","[108.64085388183594, 93.2303695678711, 58.18115234375, 42.95315933227539, 29.8264217376709, 17.796865463256836, 14.457378387451172, 13.112659454345703, 15.769935607910156, 13.035648345947266, 13.947212219238281, 11.399333953857422, 12.4791898727417]",55
cv-valid-test/sample-003967.mp3,seventies,male,1685.5020751953125,0.06355039775371552,1918.3342461137036,1484.452295879004,0.06651219781839622,"[-325.6039123535156, 153.6930389404297, -32.59923553466797, 0.86138916015625, 11.603825569152832, -12.992000579833984, 5.36583948135376, -0.2299538403749466, -7.187753200531006, 2.3705615997314453, -5.379103660583496, -4.814377784729004, 3.0339629650115967]","[97.68610382080078, 54.7100944519043, 44.61241912841797, 30.86947250366211, 17.89295196533203, 25.173425674438477, 11.117806434631348, 10.345137596130371, 13.355439186096191, 13.46225357055664, 9.33969497680664, 12.821659088134766, 9.644668579101562]",75
cv-valid-test/sample-003970.mp3,seventies,male,1705.6387939453125,0.007303227670490742,3084.1583565727947,3064.2309015525398,0.08852779200819672,"[-582.4066162109375, 88.51854705810547, 3.271467447280884, 19.504621505737305, 1.990855097770691, 10.281432151794434, 3.727344512939453, -10.634493827819824, 3.9043993949890137, -4.024843215942383, -9.053095817565918, -4.880063533782959, -5.760068416595459]","[122.86131286621094, 75.6065902709961, 24.177181243896484, 24.56218147277832, 19.188955307006836, 17.467958450317383, 13.998217582702637, 12.226386070251465, 9.992127418518066, 10.804386138916016, 13.565969467163086, 10.318116188049316, 8.84868049621582]",75
cv-valid-test/sample-003979.mp3,thirties,male,1917.0233154296875,0.001939503476023674,3000.746742170206,2474.6249628530886,0.08848461662371133,"[-696.092529296875, 110.21815490722656, -30.486242294311523, 40.284034729003906, 30.83613395690918, -4.323037624359131, 12.72095775604248, -15.540959358215332, -12.799729347229004, 11.001081466674805, -10.3743314743042, -8.347640991210938, -0.9970805644989014]","[89.59813690185547, 64.79393768310547, 36.44532775878906, 29.731395721435547, 23.4322452545166, 19.52947425842285, 14.993247032165527, 20.601421356201172, 12.204031944274902, 10.970958709716797, 11.872552871704102, 10.795756340026855, 9.367242813110352]",35
cv-valid-test/sample-003980.mp3,fifties,male,914.9605712890625,0.02333417721092701,2059.301055943823,2815.9641065918986,0.03978187619274809,"[-438.2455139160156, 166.7154083251953, 11.553314208984375, 31.039386749267578, -9.959091186523438, 25.166732788085938, -6.424961090087891, 17.76499366760254, 9.179433822631836, 3.592352867126465, 5.495982646942139, -0.9918602108955383, 2.399303436279297]","[87.7678451538086, 62.89199447631836, 29.300745010375977, 28.381790161132812, 20.033674240112305, 17.371715545654297, 16.70111846923828, 12.248551368713379, 8.173568725585938, 10.629426956176758, 10.480300903320312, 9.879460334777832, 6.957834243774414]",55
cv-valid-test/sample-003989.mp3,fifties,male,1525.6500244140625,0.024693554267287254,3145.637062370892,3502.1048358254907,0.07930041897681452,"[-402.1549377441406, 119.5940170288086, -9.615345001220703, 36.42141342163086, -0.3253016173839569, 34.132450103759766, 5.441558837890625, 13.768233299255371, -12.349991798400879, 2.284771203994751, 6.500070095062256, 2.508657217025757, 7.839148998260498]","[101.04341125488281, 46.767059326171875, 35.02299499511719, 26.706506729125977, 22.420785903930664, 16.402690887451172, 15.987848281860352, 11.136866569519043, 13.249307632446289, 8.166672706604004, 9.090889930725098, 10.766594886779785, 8.252513885498047]",55
cv-valid-train/sample-000020.mp3,thirties,male,2003.994140625,0.08257970958948135,3945.5018068498352,2854.9263620373736,0.13020024027394106,"[-294.22271728515625, 97.42005157470703, -54.119266510009766, 48.68373107910156, -15.574188232421875, 20.596538543701172, -16.47686195373535, -1.2372875213623047, -2.9617533683776855, -9.015647888183594, -7.163888931274414, -6.1180739402771, 6.548745632171631]","[123.70740509033203, 88.2398681640625, 53.51174545288086, 45.6871223449707, 34.89569854736328, 20.653289794921875, 22.50787353515625, 20.538244247436523, 18.05567169189453, 12.848121643066406, 15.278061866760254, 10.959972381591797, 13.440937995910645]",35
cv-valid-train/sample-000027.mp3,twenties,male,1605.1510009765625,0.0569378063082695,2419.9304789035364,1929.0395595880464,0.07701634925911854,"[-389.9001159667969, 135.5052947998047, -10.651514053344727, -1.6707066297531128, 19.1909122467041, 12.16932487487793, -17.917457580566406, -11.870363235473633, 0.1348622739315033, -7.212383270263672, -11.744584083557129, -6.797365665435791, -7.393993854522705]","[117.15591430664062, 98.53449249267578, 31.804866790771484, 46.75848388671875, 42.475807189941406, 19.0770320892334, 21.144567489624023, 19.50620460510254, 11.04627799987793, 11.319733619689941, 13.5469970703125, 10.274258613586426, 9.704833030700684]",25
cv-valid-train/sample-000043.mp3,twenties,male,1773.5733642578125,0.03619803115725517,2184.176720661458,1795.1305374505519,0.06889122990485565,"[-443.09490966796875, 127.72191619873047, -3.505981683731079, 16.441783905029297, 24.270326614379883, -16.886484146118164, -16.059490203857422, -0.6940027475357056, -3.0598647594451904, -8.627591133117676, -10.132694244384766, -3.2639293670654297, -2.6356945037841797]","[114.51055145263672, 91.0701675415039, 46.183719635009766, 27.84834861755371, 25.761632919311523, 26.67603302001953, 22.13824462890625, 10.17722225189209, 11.365511894226074, 13.964044570922852, 11.49953556060791, 7.636335372924805, 9.711756706237793]",25
cv-valid-train/sample-000044.mp3,thirties,male,1901.8863525390625,0.021322157233953476,2710.390059730018,2218.3507520514067,0.08227347954378669,"[-534.2958374023438, 87.3561782836914, -17.103336334228516, 12.593000411987305, 25.909013748168945, -3.768800973892212, -0.7681246995925903, 3.3343493938446045, -4.841916084289551, -5.4019951820373535, -5.916497230529785, -3.1351332664489746, -3.238462448120117]","[135.37098693847656, 97.48290252685547, 44.763362884521484, 28.189693450927734, 32.910980224609375, 25.738344192504883, 20.63037872314453, 10.252047538757324, 16.862640380859375, 13.66926383972168, 11.438446044921875, 8.711885452270508, 10.747564315795898]",35
cv-valid-train/sample-000053.mp3,fourties,male,1071.279052734375,0.014899701811373234,2578.458803428271,2809.7709908351026,0.059799762714899715,"[-501.6838684082031, 114.91104125976562, 14.140504837036133, 14.42963981628418, -5.413486003875732, -7.1284284591674805, -13.942559242248535, -6.21381950378418, -7.162318706512451, -10.253171920776367, -7.201059818267822, -9.782661437988281, -8.44934368133545]","[103.59705352783203, 67.5090560913086, 24.3164119720459, 27.601213455200195, 16.035968780517578, 8.92604923248291, 14.74072265625, 8.311623573303223, 12.189864158630371, 13.012815475463867, 7.768678665161133, 7.4825520515441895, 8.665007591247559]",45
cv-valid-train/sample-000054.mp3,thirties,male,1280.871337890625,0.02581854909658432,1621.522084823894,1605.6778853524957,0.04796111278044872,"[-513.2666015625, 148.49623107910156, 29.354034423828125, 9.917335510253906, 14.094179153442383, 7.281468868255615, 1.973457932472229, -14.428962707519531, -15.102263450622559, -1.684736967086792, -5.97456693649292, -5.605849266052246, 5.064704418182373]","[106.38103485107422, 96.00286102294922, 34.75185775756836, 23.60852813720703, 15.877673149108887, 20.59471321105957, 14.402429580688477, 15.023368835449219, 16.54347038269043, 10.022997856140137, 8.719717979431152, 7.946921348571777, 10.60543441772461]",35
cv-valid-train/sample-000059.mp3,twenties,female,1760.3148193359375,0.044721558690071106,2937.063059667653,2404.787900670742,0.098046875,"[-406.2264404296875, 105.40291595458984, -19.819250106811523, 20.965484619140625, -5.619323253631592, 2.2177422046661377, -3.4353158473968506, -24.092308044433594, -15.902657508850098, -11.162434577941895, -11.178388595581055, -8.949997901916504, -1.9509403705596924]","[116.48693084716797, 80.66666412353516, 41.90071105957031, 43.59470748901367, 24.211191177368164, 20.603628158569336, 17.61897850036621, 20.745861053466797, 17.232851028442383, 15.812997817993164, 16.371295928955078, 11.04296875, 11.743037223815918]",25
cv-valid-train/sample-000068.mp3,twenties,male,1607.2271728515625,0.14732511341571808,1194.646175842469,1080.6500679741694,0.0367191421937751,"[-373.4239196777344, 136.51559448242188, 38.37059020996094, 16.046789169311523, 17.93364715576172, -4.724449634552002, -19.63050651550293, -13.63198184967041, -8.070976257324219, -9.570318222045898, -10.96308708190918, -11.109010696411133, -11.703047752380371]","[85.7121810913086, 82.5501708984375, 46.20812225341797, 24.252220153808594, 30.87141227722168, 27.685216903686523, 22.58820343017578, 16.79173469543457, 14.871319770812988, 13.730972290039062, 13.873942375183105, 14.304878234863281, 12.680550575256348]",25
